ts,symbol,type,total,direction,factors,tech,whale,oi,stable_d,cluster,cvd,vol,fg,liq,ls,stw,fr,mtf,contra,rsi,rsivol,oi_pct,stable_pct,price,cvd_veto,cooldown_loss,hl_oi,hl_fr,hl_whale,vp,vp_pos,ff,ff_detail,ob,ob_pct
2026-04-25 22:28:41,BGBUSDT,W,-10,SHORT,5,-10,0,0,-1,0,0,0,-1,0,-1,0,-1,4,-3,55.9,91.0,-0.27,10.02,1.9587,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=5.6%,0,10.8,0,0.0,20.0,TRANSITION
2026-04-25 22:36:22,BTCUSDT,T,-8,SHORT,6,-7,0,0,-1,-2,2,0,-1,1,-1,0,0,0,-2,41.6,87.1,-0.01,10.02,77583.5,CVD_BULL(2),,0,-1,0,1,poc_support,0,fan_up pivot=59800.0 dist=2.3%,0,-18.0,1,0.17878787878787877,8.7,SIDEWAYS
2026-04-25 22:36:51,ETHUSDT,T,-5,SHORT,6,-3,0,0,-1,0,2,0,-1,1,1,0,0,-2,0,44.4,57.4,-0.04,10.02,2318.96,CVD_BULL(2),,0,0,0,-1,poc_resist,0,fan_up pivot=1736.0 dist=2.3%,0,2.9,-1,-0.13333333333333333,19.9,SIDEWAYS
2026-04-25 22:37:10,TONUSDT,T,-10,SHORT,8,-2,0,0,-1,1,-2,-1,-1,0,1,0,1,-3,1,46.2,15.2,-0.08,10.02,1.3141,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=4.3%,0,4.7,-2,-0.4454545454545455,13.7,TRANSITION
2026-04-25 22:37:23,TRBUSDT,W,-5,SHORT,6,-5,0,0,-1,-1,2,0,-1,0,1,0,0,2,0,52.9,58.5,0.06,10.02,18.335,,,0,-1,0,0,inside_va,0,fan_up pivot=12.0 dist=4.0%,0,6.8,-1,-0.22424242424242424,20.0,TRANSITION
2026-04-25 22:37:39,SOLUSDT,W,-3,SHORT,6,-3,0,0,-1,1,-2,0,-1,1,1,0,0,2,0,48.1,60.0,0.14,10.02,86.09,,,0,1,0,-1,poc_resist,0,fan_down pivot=149.0 dist=28.4%,0,-3.7,-1,-0.2,20.0,TRANSITION
2026-04-25 22:37:55,XRPUSDT,W,0,NEUTRAL,0,-5,0,0,-1,1,2,0,-1,0,1,0,0,2,0,45.6,56.1,0.2,10.02,1.4243,,,0,1,0,1,poc_support,0,fan_down pivot=2.0 dist=6.4%,0,-7.7,-1,-0.13333333333333333,20.0,TRANSITION
2026-04-25 22:38:07,LUNCUSDT,W,-5,SHORT,4,-6,0,0,-1,-1,0,0,-1,0,1,0,0,2,-3,65.3,91.8,-0.13,10.02,0.0001,,,0,0,0,1,poc_support,0,fan_up pivot=0.0 dist=2.3%,0,-0.1,0,0.0,20.0,TRANSITION
2026-04-25 22:38:19,LINKUSDT,W,-4,SHORT,5,-3,0,0,-1,0,-2,0,-1,0,1,0,0,2,0,50.3,46.4,0.15,10.02,9.348,,,0,-1,0,1,poc_support,0,fan_down pivot=14.0 dist=36.4%,0,10.9,0,0.045454545454545456,20.0,TRANSITION
2026-04-25 22:38:32,LTCUSDT,W,-8,SHORT,5,-8,0,0,-1,0,-2,-1,-1,0,1,0,0,3,-1,53.1,80.8,0.02,10.02,56.06,,,0,1,0,0,inside_va,0,fan_down pivot=85.0 dist=8.2%,0,-8.3,0,0.02121212121212121,20.0,TRANSITION
2026-04-25 22:38:44,OPUSDT,W,3,LONG,6,3,0,0,-1,-1,1,-1,-1,1,1,0,0,1,0,56.8,63.3,0.39,10.02,0.1252,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=12.4%,0,-0.2,1,0.35757575757575755,20.0,TRANSITION
2026-04-25 22:38:57,XLMUSDT,W,-3,SHORT,6,1,0,0,-1,-1,-2,-1,-1,0,1,0,0,2,2,25.2,13.7,-0.01,10.02,0.1703,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=8.9%,0,1.7,0,-0.04242424242424242,20.0,TRANSITION
2026-04-25 22:39:10,TRXUSDT,W,-1,SHORT,6,1,0,0,-1,1,2,-1,-1,0,0,0,2,-4,2,25.6,12.8,-0.01,10.02,0.324,,,0,2,0,0,inside_va,-1,line=78.6%@0.33 resist,0,5.1,-1,-0.31212121212121213,20.0,TRANSITION
2026-04-25 22:39:19,BGBUSDT,W,-10,SHORT,5,-10,0,0,-1,0,0,0,-1,0,-1,0,-1,4,-3,55.9,91.0,0.07,10.02,1.9588,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=5.6%,0,-15.6,0,0.0,20.0,TRANSITION
2026-04-25 22:59:25,BTCUSDT,T,-5,SHORT,5,-7,0,0,-1,1,2,0,-1,1,-1,0,0,0,-2,40.7,87.0,0.01,10.01,77519.8,CVD_BULL(2),,0,-1,0,1,poc_support,0,fan_up pivot=59800.0 dist=2.2%,0,13.0,1,0.17878787878787877,8.7,SIDEWAYS
2026-04-25 22:59:55,ETHUSDT,T,-3,SHORT,6,-3,0,0,-1,1,2,0,-1,1,1,0,0,-1,0,43.4,57.4,-0.03,10.01,2316.73,CVD_BULL(2),,0,0,0,1,poc_support,0,fan_up pivot=1736.0 dist=2.4%,-2,-45.9,-1,-0.13333333333333333,19.9,SIDEWAYS
2026-04-25 23:00:15,TONUSDT,T,-11,SHORT,8,-2,0,0,-1,0,-2,-1,-1,0,1,0,1,-3,1,45.9,15.2,-0.05,10.01,1.313,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=4.1%,0,8.4,-2,-0.4454545454545455,13.7,TRANSITION
2026-04-25 23:00:29,TRBUSDT,W,-10,SHORT,9,-5,0,0,-1,-1,-1,-1,-1,0,1,0,0,2,0,52.8,58.4,0.28,10.01,18.325,,,0,-1,0,0,inside_va,0,fan_up pivot=12.0 dist=4.0%,-1,-24.7,-1,-0.22424242424242424,20.0,TRANSITION
2026-04-25 23:00:46,SOLUSDT,W,-2,SHORT,6,-3,0,0,-1,1,-1,-1,-1,1,1,0,0,2,0,47.8,60.0,0.19,10.01,86.06,,,0,1,0,-1,poc_resist,0,fan_down pivot=149.0 dist=28.4%,0,1.5,0,0.045454545454545456,20.0,TRANSITION
2026-04-25 23:01:02,XRPUSDT,W,-4,SHORT,6,-5,0,0,-1,-1,2,-1,-1,0,1,0,0,2,0,44.5,55.9,0.22,10.01,1.4228,,,0,0,0,1,poc_support,0,fan_down pivot=2.0 dist=6.3%,0,-0.1,-1,-0.13333333333333333,20.0,TRANSITION
2026-04-25 23:01:15,LUNCUSDT,W,-5,SHORT,4,-6,0,0,-1,0,0,-1,-1,0,1,0,0,2,-3,65.5,91.9,0.15,10.01,0.0001,,,0,0,0,1,poc_support,0,fan_up pivot=0.0 dist=2.3%,0,-3.7,0,0.0,20.0,TRANSITION
2026-04-25 23:01:29,LINKUSDT,W,-3,SHORT,5,-5,0,0,-1,1,0,-1,-1,0,1,0,0,2,0,49.5,46.3,0.04,10.01,9.339,,,0,-1,0,1,poc_support,0,fan_down pivot=14.0 dist=36.3%,0,1.7,1,0.11212121212121212,20.0,TRANSITION
2026-04-25 23:01:42,LTCUSDT,W,-10,SHORT,7,-8,0,0,-1,-1,-1,-1,-1,0,1,0,0,3,-1,51.7,80.4,0.03,10.01,55.96,,,0,-1,0,0,inside_va,0,fan_down pivot=85.0 dist=8.1%,0,-3.8,0,0.02121212121212121,20.0,TRANSITION
2026-04-25 23:01:55,OPUSDT,W,2,LONG,4,3,0,0,-1,0,0,-1,-1,1,1,0,0,0,0,55.9,63.1,0.29,10.01,0.1248,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=12.6%,0,11.3,1,0.35757575757575755,20.0,TRANSITION
2026-04-25 23:02:08,XLMUSDT,W,-2,SHORT,5,-1,0,0,-1,0,0,-1,-1,0,1,0,0,2,2,23.4,13.6,0.05,10.01,0.1699,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=8.7%,0,-7.2,0,-0.04242424242424242,20.0,TRANSITION
2026-04-25 23:02:23,TRXUSDT,W,0,NEUTRAL,0,1,0,0,-1,1,2,-1,-1,0,0,0,2,-3,2,26.7,12.8,-0.03,10.01,0.3242,,,0,2,0,0,inside_va,-1,line=78.6%@0.33 resist,0,8.0,-1,-0.24545454545454548,20.0,TRANSITION
2026-04-25 23:02:32,BGBUSDT,W,-10,SHORT,6,-9,0,0,-1,-1,0,-1,-1,0,0,0,-1,4,-3,55.4,90.7,0.18,10.01,1.957,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=5.5%,0,-7.1,0,0.0,20.0,TRANSITION
2026-04-25 23:06:59,BTCUSDT,T,-4,SHORT,6,-7,0,0,-1,2,1,-1,-1,1,-1,0,0,0,-2,40.8,86.9,0.02,10.02,77525.3,,,0,-1,0,1,poc_support,0,fan_up pivot=59800.0 dist=2.2%,2,57.0,1,0.17878787878787877,8.7,SIDEWAYS
2026-04-25 23:07:29,ETHUSDT,T,-5,SHORT,7,-3,0,0,-1,2,0,-1,-1,1,1,0,0,-2,0,43.6,57.4,-0.03,10.02,2317.13,,,0,0,0,-1,poc_resist,0,fan_up pivot=1736.0 dist=2.4%,1,34.9,-1,-0.13333333333333333,19.9,SIDEWAYS
2026-04-25 23:07:47,TONUSDT,T,-10,SHORT,8,-2,0,0,-1,1,-2,-1,-1,0,1,0,1,-3,1,46.6,15.2,-0.13,10.02,1.3153,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=4.3%,0,5.8,-2,-0.4454545454545455,13.7,TRANSITION
2026-04-25 23:07:59,TRBUSDT,W,-9,SHORT,8,-5,0,0,-1,-1,-1,-1,-1,0,1,0,0,2,0,52.9,58.4,0.29,10.02,18.337,,,0,-1,0,0,inside_va,0,fan_up pivot=12.0 dist=4.0%,0,-12.5,-1,-0.22424242424242424,20.0,TRANSITION
2026-04-25 23:08:16,SOLUSDT,W,-6,SHORT,7,-3,0,0,-1,-1,-2,-1,-1,0,1,0,0,2,0,48.1,60.0,0.19,10.02,86.09,,,0,1,0,-1,poc_resist,0,fan_down pivot=149.0 dist=28.4%,0,9.8,0,0.045454545454545456,20.0,TRANSITION
2026-04-25 23:08:32,XRPUSDT,W,-4,SHORT,6,-5,0,0,-1,0,2,-1,-1,-1,1,0,0,2,0,44.3,55.9,0.19,10.02,1.4225,,,0,0,0,1,poc_support,0,fan_down pivot=2.0 dist=6.3%,0,-8.8,-1,-0.13333333333333333,20.0,TRANSITION
2026-04-25 23:08:44,LUNCUSDT,W,-6,SHORT,5,-6,0,0,-1,-1,0,-1,-1,0,1,0,0,2,-3,65.4,91.8,0.07,10.02,0.0001,,,0,0,0,1,poc_support,0,fan_up pivot=0.0 dist=2.3%,0,-11.7,0,0.0,20.0,TRANSITION
2026-04-25 23:08:57,LINKUSDT,W,-5,SHORT,6,-5,0,0,-1,-1,0,-1,-1,0,1,0,0,2,0,49.7,46.3,-0.12,10.02,9.342,,,0,-1,0,1,poc_support,0,fan_down pivot=14.0 dist=36.4%,0,-1.6,1,0.11212121212121212,20.0,TRANSITION
2026-04-25 23:09:10,LTCUSDT,W,-10,SHORT,6,-8,0,0,-1,-2,-2,-1,-1,0,1,0,0,3,-1,52.1,80.5,0.08,10.02,55.99,,,0,1,0,0,inside_va,0,fan_down pivot=85.0 dist=8.1%,0,6.5,0,0.02121212121212121,20.0,TRANSITION
2026-04-25 23:09:23,OPUSDT,W,0,NEUTRAL,0,3,0,0,-1,0,-1,-1,-1,1,1,0,0,0,0,56.8,63.2,0.41,10.02,0.1252,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=12.5%,-1,-24.1,1,0.35757575757575755,20.0,TRANSITION
2026-04-25 23:09:35,XLMUSDT,W,-3,SHORT,6,-1,0,0,-1,-1,0,-1,-1,0,1,0,0,2,2,23.4,13.6,-0.04,10.02,0.1699,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=8.7%,0,3.6,0,-0.04242424242424242,20.0,TRANSITION
2026-04-25 23:09:49,TRXUSDT,W,-1,SHORT,6,1,0,0,-1,0,2,-1,-1,0,0,0,2,-3,2,26.1,12.8,-0.04,10.02,0.3241,,,0,2,0,0,inside_va,-1,line=78.6%@0.33 resist,0,2.8,-1,-0.24545454545454548,20.0,TRANSITION
2026-04-25 23:09:58,BGBUSDT,W,-10,SHORT,6,-9,0,0,-1,-1,0,-1,-1,0,0,0,-1,4,-3,55.5,90.7,0.03,10.02,1.9575,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=5.5%,0,10.3,0,0.0,20.0,TRANSITION
2026-04-25 23:33:20,BTCUSDT,T,-7,SHORT,6,-7,0,0,-1,1,2,-1,-1,1,-1,0,0,0,-2,41.3,86.9,0.04,10.02,77563.5,CVD_BULL(2),,0,0,0,1,poc_support,0,fan_up pivot=59800.0 dist=2.2%,-2,-55.0,1,0.31212121212121213,8.7,SIDEWAYS
2026-04-25 23:33:50,ETHUSDT,T,-6,SHORT,7,-3,0,0,-1,-1,1,-1,-1,1,1,0,0,-2,0,44.0,57.4,-0.04,10.02,2318.09,,,0,0,0,-1,poc_resist,0,fan_up pivot=1736.0 dist=2.3%,1,21.5,0,0,19.9,SIDEWAYS
2026-04-25 23:34:11,TONUSDT,T,-11,SHORT,8,-2,0,0,-1,0,-2,-1,-1,0,1,0,1,-3,1,47.1,15.2,-0.18,10.02,1.3165,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=4.4%,0,4.4,-2,-0.4454545454545455,13.7,TRANSITION
2026-04-25 23:34:26,TRBUSDT,W,-9,SHORT,8,-5,0,0,-1,-1,-1,-1,-1,0,1,0,0,2,0,52.6,58.4,0.32,10.02,18.314,,,0,-1,0,0,inside_va,0,fan_up pivot=12.0 dist=3.9%,0,-18.3,-1,-0.22424242424242424,20.0,TRANSITION
2026-04-25 23:34:43,SOLUSDT,W,-1,SHORT,6,-3,0,0,-1,2,-1,-1,-1,0,1,0,0,2,0,47.6,59.9,0.16,10.02,86.04,,,0,2,0,-1,poc_resist,0,fan_down pivot=149.0 dist=28.3%,0,-0.7,0,0.045454545454545456,20.0,TRANSITION
2026-04-25 23:34:58,XRPUSDT,W,-6,SHORT,7,-5,0,0,-1,-1,1,-1,-1,-1,1,0,0,2,0,43.5,55.7,0.17,10.02,1.4215,,,0,0,0,1,poc_support,0,fan_down pivot=2.0 dist=6.2%,0,-7.6,-1,-0.13333333333333333,20.0,TRANSITION
2026-04-25 23:35:11,LUNCUSDT,W,-4,SHORT,6,-4,0,1,-1,1,1,-1,-1,0,1,0,0,1,-3,66.3,91.9,1.32,10.02,0.0001,,,0,0,0,-1,poc_resist,-1,line=78.6%@0.0 resist,0,7.5,0,0.0,20.0,TRANSITION
2026-04-25 23:35:23,LINKUSDT,W,-5,SHORT,5,-5,0,0,-1,0,-1,0,-1,0,1,0,0,2,0,49.0,46.2,0.12,10.02,9.334,,,0,-1,0,1,poc_support,0,fan_down pivot=14.0 dist=36.2%,0,2.5,0,0.0,20.0,TRANSITION
2026-04-25 23:35:35,LTCUSDT,W,-10,SHORT,7,-8,0,0,-1,-1,-2,-1,-1,-1,1,0,0,3,-1,51.4,80.2,0.05,10.02,55.94,,,0,1,0,0,inside_va,0,fan_down pivot=85.0 dist=8.0%,0,5.5,0,0.0,20.0,TRANSITION
2026-04-25 23:35:47,OPUSDT,W,0,NEUTRAL,0,3,0,1,-1,0,-2,-1,-1,1,1,0,0,0,0,55.7,63.0,0.95,10.02,0.1247,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=12.7%,0,7.7,0,0.0,20.0,TRANSITION
2026-04-25 23:36:00,XLMUSDT,W,-3,SHORT,7,-1,0,0,-1,-1,0,0,-1,-1,1,0,0,2,2,23.1,13.5,0.0,10.02,0.1698,,,-1,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=8.5%,1,23.2,0,0.0,20.0,TRANSITION
2026-04-25 23:36:13,TRXUSDT,W,-1,SHORT,5,1,0,0,-1,0,1,-1,-1,0,0,0,2,-3,2,27.2,12.8,-0.01,10.02,0.3242,,,0,2,0,0,inside_va,-1,line=78.6%@0.33 resist,0,4.4,0,0.0,20.0,TRANSITION
2026-04-25 23:36:22,BGBUSDT,W,-7,SHORT,5,-9,0,0,-1,1,0,-1,-1,0,0,0,-1,4,-3,55.2,90.6,-0.07,10.02,1.9565,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=5.5%,1,20.5,0,0.0,20.0,TRANSITION
2026-04-26 00:07:08,BTCUSDT,T,-9,SHORT,7,-7,0,0,-1,-2,2,0,-1,-1,-1,0,0,0,-2,48.0,83.0,-0.25,10.01,77513.8,CVD_BULL(2),,0,-1,0,1,poc_support,0,fan_up pivot=59800.0 dist=1.9%,1,24.6,1,0.31212121212121213,8.3,SIDEWAYS
2026-04-26 00:07:36,ETHUSDT,T,-4,SHORT,6,-3,0,0,-1,-1,1,-1,-1,1,1,0,0,-1,0,52.0,49.4,-0.05,10.01,2315.75,,,0,0,0,1,poc_support,0,fan_up pivot=1736.0 dist=2.8%,0,-16.4,0,0,19.4,SIDEWAYS
2026-04-26 00:07:56,TONUSDT,T,-11,SHORT,7,-2,0,0,-1,0,-1,0,-1,0,1,0,0,-4,1,36.0,12.7,-0.33,10.01,1.3124,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=4.6%,0,2.3,-2,-0.4454545454545455,13.6,TRANSITION
2026-04-26 00:08:08,TRBUSDT,W,-10,SHORT,8,-5,0,0,-1,-1,-2,-1,-1,0,1,0,0,2,0,53.7,57.2,-0.17,10.01,18.26,,,0,-1,0,0,inside_va,0,fan_up pivot=12.0 dist=3.2%,0,-14.5,-1,-0.22424242424242424,20.0,TRANSITION
2026-04-26 00:08:24,SOLUSDT,W,-4,SHORT,6,-3,0,0,-1,-1,0,-1,-1,0,1,0,0,2,0,59.6,50.8,0.09,10.01,86.09,,,0,1,0,-1,poc_resist,0,fan_down pivot=149.0 dist=30.0%,0,0.4,0,-0.024242424242424246,20.0,TRANSITION
2026-04-26 00:08:41,XRPUSDT,W,-6,SHORT,7,-5,0,0,-1,-1,0,-1,-1,0,1,0,0,3,0,45.3,50.7,-0.08,10.01,1.422,,,0,-1,0,1,poc_support,0,fan_down pivot=2.0 dist=7.0%,0,-1.2,-1,-0.17878787878787877,20.0,TRANSITION
2026-04-26 00:08:54,LUNCUSDT,W,-6,SHORT,5,-4,0,0,-1,0,1,-1,-1,0,1,0,0,0,-3,64.5,91.5,-0.09,10.01,0.0001,,,0,0,0,-1,poc_resist,0,fan_up pivot=0.0 dist=1.7%,0,-5.0,0,0.0,20.0,TRANSITION
2026-04-26 00:09:07,LINKUSDT,W,-10,SHORT,7,-5,0,0,-1,-1,-2,-1,-1,0,1,0,0,0,0,56.0,36.3,-0.04,10.01,9.328,,,0,-1,0,1,poc_support,0,fan_down pivot=14.0 dist=37.6%,0,-12.8,0,0.02121212121212121,20.0,TRANSITION
2026-04-26 00:09:20,LTCUSDT,W,-9,SHORT,6,-8,0,0,-1,0,0,-1,-1,0,1,0,0,3,-1,57.8,78.2,-0.02,10.01,55.96,,,-1,-1,0,0,inside_va,0,fan_down pivot=85.0 dist=8.7%,0,-2.7,0,0.08787878787878788,20.0,TRANSITION
2026-04-26 00:09:32,OPUSDT,W,-4,SHORT,7,2,0,-1,-1,0,-2,-1,-1,0,1,0,-1,0,0,65.7,61.2,-0.54,10.01,0.1244,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=11.5%,0,-9.7,1,0.31212121212121213,20.0,TRANSITION
2026-04-26 00:09:45,XLMUSDT,W,0,NEUTRAL,0,0,0,0,-1,0,2,0,-1,-1,1,0,0,2,3,27.2,8.0,-0.26,10.01,0.169,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=8.7%,0,18.0,-1,-0.22424242424242424,20.0,TRANSITION
2026-04-26 00:09:59,TRXUSDT,W,-3,SHORT,6,2,0,0,-1,0,1,-1,-1,0,0,0,0,-3,3,18.9,8.8,-0.03,10.01,0.3236,,,0,2,0,0,inside_va,-1,line=78.6%@0.33 resist,0,9.4,-1,-0.3909090909090909,20.0,TRANSITION
2026-04-26 00:10:08,BGBUSDT,W,-9,SHORT,6,-10,0,0,-1,1,0,-1,-1,0,1,0,-1,4,-3,56.3,90.2,-0.19,10.01,1.9582,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=5.6%,-1,-23.0,0,0.0,20.0,TRANSITION
2026-04-26 00:40:55,BTCUSDT,T,-9,SHORT,6,-6,0,0,-1,2,0,0,-1,-1,-1,0,0,0,-1,47.9,82.9,-0.2,10.03,77510.3,,,0,0,0,1,poc_support,0,fan_up pivot=59800.0 dist=1.9%,-2,-59.9,0,0.08787878787878788,8.3,SIDEWAYS
2026-04-26 00:41:26,ETHUSDT,T,-2,SHORT,6,-3,0,0,-1,2,2,0,-1,1,1,0,0,-1,0,51.7,49.4,-0.06,10.03,2315.15,CVD_BULL(2),,0,0,0,1,poc_support,0,fan_up pivot=1736.0 dist=2.8%,-2,-52.5,-1,-0.1575757575757576,19.4,SIDEWAYS
2026-04-26 00:41:50,TONUSDT,T,-9,SHORT,7,-2,0,0,-1,1,0,0,-1,-1,1,0,0,-4,1,35.6,12.6,-0.23,10.03,1.3112,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=4.5%,0,5.3,-1,-0.3333333333333333,13.6,TRANSITION
2026-04-26 00:42:04,TRBUSDT,W,-6,SHORT,6,-5,0,0,-1,0,-1,0,-1,1,1,0,0,2,0,55.1,57.1,-0.12,10.03,18.343,,,0,-1,0,0,inside_va,0,fan_up pivot=12.0 dist=3.6%,0,-13.1,-1,-0.26969696969696966,20.0,TRANSITION
2026-04-26 00:42:21,SOLUSDT,W,0,NEUTRAL,0,-3,0,0,-1,1,0,0,-1,1,1,0,0,2,0,58.9,50.8,0.1,10.03,86.04,,,0,1,0,-1,poc_resist,0,fan_down pivot=149.0 dist=29.9%,0,3.1,0,-0.024242424242424246,20.0,TRANSITION
2026-04-26 00:42:37,XRPUSDT,W,-3,SHORT,5,-5,0,0,-1,1,-1,0,-1,0,1,0,0,3,0,45.3,50.6,0.01,10.03,1.4219,,,0,0,0,1,poc_support,0,fan_down pivot=2.0 dist=7.0%,0,-8.9,-1,-0.17878787878787877,20.0,TRANSITION
2026-04-26 00:42:49,LUNCUSDT,W,-4,SHORT,6,-4,0,0,-1,1,1,1,-1,1,1,0,0,0,-3,65.1,91.5,0.26,10.03,0.0001,,,0,0,0,-1,poc_resist,-1,line=78.6%@0.0 resist,-1,-21.7,0,0.0,20.0,TRANSITION
2026-04-26 00:43:02,LINKUSDT,W,-9,SHORT,6,-5,0,0,-1,-1,-2,0,-1,0,1,0,0,0,0,55.4,36.3,0.04,10.03,9.323,,,0,-1,0,1,poc_support,0,fan_down pivot=14.0 dist=37.6%,0,-5.5,0,0.0,20.0,TRANSITION
2026-04-26 00:43:15,LTCUSDT,W,-8,SHORT,5,-8,0,0,-1,-1,0,0,-1,0,1,0,0,3,-1,57.4,78.1,0.08,10.03,55.94,,,0,-1,0,0,inside_va,0,fan_down pivot=85.0 dist=8.7%,0,-5.5,0,0.0,20.0,TRANSITION
2026-04-26 00:43:27,OPUSDT,W,-5,SHORT,8,2,0,-1,-1,0,-1,-1,-1,0,1,0,-1,0,0,65.0,61.2,-0.8,10.03,0.1242,,,0,-1,0,-1,poc_resist,0,fan_down pivot=0.0 dist=11.7%,0,-0.5,0,0.0,20.0,TRANSITION
2026-04-26 00:43:39,XLMUSDT,W,-2,SHORT,5,0,0,0,-1,-1,0,0,-1,-1,1,0,0,2,3,26.9,7.9,-0.23,10.03,0.1689,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=8.6%,0,0.6,0,0.0,20.0,TRANSITION
2026-04-26 00:43:53,TRXUSDT,W,-2,SHORT,4,2,0,0,-1,0,0,0,-1,0,0,0,0,-3,3,22.0,8.8,-0.03,10.03,0.324,,,0,2,0,0,inside_va,-1,line=78.6%@0.33 resist,0,4.7,0,0.0,20.0,TRANSITION
2026-04-26 00:44:02,BGBUSDT,W,-6,SHORT,4,-8,0,1,-1,0,0,0,-1,0,1,0,-1,3,-3,57.5,90.1,0.54,10.03,1.9627,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=5.8%,0,-6.7,0,0.0,20.0,TRANSITION
2026-04-26 00:54:22,BTCUSDT,T,-10,SHORT,7,-6,0,0,-1,0,2,0,-1,-1,-1,0,0,-1,-1,48.4,82.9,-0.22,10.02,77548.6,CVD_BULL(2),,0,0,0,1,poc_support,0,fan_up pivot=59800.0 dist=1.9%,-2,-75.6,0,0.08787878787878788,8.3,SIDEWAYS
2026-04-26 00:54:49,ETHUSDT,T,-6,SHORT,7,-3,0,0,-1,-1,1,0,-1,1,1,0,0,-1,0,51.8,49.4,-0.06,10.02,2315.33,,,0,0,0,1,poc_support,0,fan_up pivot=1736.0 dist=2.8%,-2,-46.7,-1,-0.1575757575757576,19.4,SIDEWAYS
2026-04-26 00:55:12,TONUSDT,T,-8,SHORT,7,-1,0,0,-1,0,0,0,-1,-1,1,0,0,-4,2,34.8,12.6,-0.24,10.02,1.3081,,,1,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=4.2%,0,2.6,-1,-0.3333333333333333,13.8,TRANSITION
2026-04-26 00:55:24,TRBUSDT,W,-8,SHORT,7,-5,0,0,-1,0,-2,0,-1,1,1,0,0,2,0,55.0,57.1,-0.11,10.02,18.334,,,0,-1,0,0,inside_va,0,fan_up pivot=12.0 dist=3.6%,-1,-33.0,-1,-0.26969696969696966,20.0,TRANSITION
2026-04-26 00:55:41,SOLUSDT,W,-4,SHORT,5,-5,0,0,-1,-1,0,0,-1,1,1,0,0,2,0,57.9,50.8,0.09,10.02,85.96,,,0,1,0,-1,poc_resist,0,fan_down pivot=149.0 dist=29.8%,0,-1.5,0,-0.024242424242424246,20.0,TRANSITION
2026-04-26 00:55:57,XRPUSDT,W,-7,SHORT,6,-5,0,0,-1,-1,-2,0,-1,0,1,0,0,2,0,44.3,50.5,-0.06,10.02,1.4203,,,0,0,0,1,poc_support,0,fan_down pivot=2.0 dist=6.9%,0,1.7,-1,-0.17878787878787877,20.0,TRANSITION
2026-04-26 00:56:09,LUNCUSDT,W,-3,SHORT,5,-4,0,0,-1,1,1,2,-1,0,1,0,0,0,-3,64.5,91.5,0.01,10.02,0.0001,,,0,0,0,-1,poc_resist,-1,line=78.6%@0.0 resist,0,-16.1,0,0.0,20.0,TRANSITION
2026-04-26 00:56:21,LINKUSDT,W,-10,SHORT,7,-5,0,0,-1,-1,-2,0,-1,-1,1,0,0,0,0,54.1,36.2,0.01,10.02,9.31,,,0,-1,0,1,poc_support,0,fan_down pivot=14.0 dist=37.3%,0,-13.6,0,0.02121212121212121,20.0,TRANSITION
2026-04-26 00:56:33,LTCUSDT,W,-12,SHORT,8,-8,0,0,-1,-2,-1,0,-1,-1,1,0,0,3,-1,55.9,77.9,-0.09,10.02,55.85,,,0,-1,0,-1,poc_resist,0,fan_down pivot=85.0 dist=8.5%,0,-7.0,0,0.08787878787878788,20.0,TRANSITION
2026-04-26 00:56:45,OPUSDT,W,-5,SHORT,9,2,0,-1,-1,0,-1,-1,-1,0,1,0,-1,-1,0,64.2,61.1,-0.8,10.02,0.124,,,0,-1,0,-1,poc_resist,0,fan_down pivot=0.0 dist=11.7%,0,12.0,1,0.31212121212121213,20.0,TRANSITION
2026-04-26 00:56:58,XLMUSDT,W,-3,SHORT,7,1,0,0,-1,-1,-1,0,-1,-1,1,0,0,2,3,26.5,7.9,-0.22,10.02,0.1686,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=8.5%,0,-1.7,-1,-0.22424242424242424,20.0,TRANSITION
